X,avg_log2FC,pct.1,pct.2,p_val_adj
Mroh3,0.05277521,0.003,0.003,1
Mroh4,0.516609019,0.016,0.014,1
Mroh5,-0.002080641,0.16,0.175,1
Mroh6,-1.656415017,0,0.001,1
Mroh7,-0.837757135,0.008,0.014,1
Mroh8,0.143370994,0.102,0.103,1
Mroh9,-0.457429461,0.002,0.003,1
Mrpl1,0.059691534,0.556,0.578,1
Mrpl10,-0.142415915,0.155,0.185,1
Mrpl11,-0.400100173,0.054,0.079,0.443586553
Mrpl12,-0.641318032,0.106,0.179,6.67E-14
Mrpl13,-0.085829,0.202,0.235,1
Mrpl14,-0.253081232,0.082,0.102,1
Mrpl15,-0.27218475,0.275,0.336,0.002626579
Mrpl16,0.508346176,0.182,0.153,1
Mrpl17,-0.45478924,0.089,0.123,0.132268088
Mrpl18,-0.269780278,0.137,0.185,0.00660206
Mrpl19,-0.26354042,0.131,0.179,0.004134475
Mrpl2,0.110650523,0.157,0.176,1
Mrpl20,-0.373216675,0.17,0.227,0.000122287
Mrpl21,0.110638139,0.34,0.365,1
Mrpl22,-0.024782034,0.113,0.134,1
Mrpl23,-0.109744846,0.168,0.204,1
Mrpl24,-0.226930941,0.21,0.254,0.721659139
Mrpl27,-0.048519787,0.165,0.196,1
Mrpl28,-0.358874264,0.099,0.146,0.00010471
Mrpl3,-0.084949775,0.371,0.421,1
Mrpl30,-0.361919275,0.14,0.182,0.05225097
Mrpl32,-0.569893987,0.118,0.177,0.000000033
Mrpl33,-0.092773569,0.224,0.257,1
Mrpl34,-0.635503522,0.052,0.092,0.00000178
Mrpl35,-0.311921249,0.075,0.098,1
Mrpl36,-0.618482813,0.065,0.108,0.00000197
Mrpl37,-0.191313004,0.117,0.153,0.574454194
Mrpl38,0.091848632,0.336,0.359,1
Mrpl39,-0.302413759,0.093,0.129,0.085633315
Mrpl4,-0.301455041,0.33,0.418,8.45E-09
Mrpl40,-0.094549678,0.14,0.174,1
Mrpl41,-0.654257168,0.555,0.736,6.82E-64
Mrpl42,-0.238237415,0.308,0.379,0.000322341
Mrpl43,-0.452672843,0.145,0.221,2.14E-11
Mrpl44,-0.203424756,0.068,0.085,1
Mrpl45,-0.230065822,0.251,0.305,0.057017671
Mrpl46,-0.313566549,0.059,0.088,0.126076129
Mrpl47,0.054494497,0.154,0.177,1
Mrpl48,-0.051825127,0.352,0.388,1
Mrpl49,-0.535387191,0.055,0.086,0.006891485
Mrpl50,0.279673013,0.074,0.073,1
Mrpl51,-0.438169752,0.106,0.149,0.001604227
Mrpl52,-0.297763125,0.123,0.171,0.001094047
Mrpl53,-0.294573286,0.131,0.172,0.065950526
Mrpl54,-0.225401968,0.059,0.079,1
Mrpl55,-0.333147312,0.115,0.163,0.000432714
Mrpl57,-0.318318458,0.088,0.119,0.641476115
Mrpl58,-0.023435668,0.083,0.105,1
Mrpl9,-0.509405397,0.167,0.235,9.61E-08
Mrps10,-0.17318853,0.286,0.374,0.00000017
Mrps11,-0.25603435,0.097,0.123,1
Mrps12,-0.470232731,0.215,0.302,8.52E-12
Mrps14,-0.100466312,0.204,0.243,1
Mrps15,-0.089040606,0.204,0.23,1
Mrps16,-0.438776744,0.109,0.159,0.00004
Mrps17,-0.541776219,0.29,0.404,5.79E-19
Mrps18a,-0.147978128,0.319,0.39,0.003716347
Mrps18b,-0.276559014,0.126,0.166,0.087356547
Mrps18c,-0.104883941,0.149,0.181,1
Mrps2,-0.490546061,0.029,0.048,1
Mrps21,-0.099347659,0.3,0.353,1
Mrps22,0.022489451,0.152,0.166,1
Mrps23,-0.473958101,0.085,0.125,0.001148329
Mrps24,-0.776498299,0.152,0.262,3.11E-25
Mrps25,0.140296127,0.211,0.214,1
Mrps26,-0.5258882,0.249,0.366,8.69E-21
Mrps27,-0.145105203,0.323,0.366,1
Mrps28,0.066831208,0.286,0.313,1
Mrps30,-0.103610784,0.12,0.134,1
Mrps31,-0.243028932,0.131,0.161,1
Mrps33,-0.235957989,0.272,0.353,0.00000176
Mrps34,-0.517589834,0.075,0.115,0.000259308
Mrps35,0.0510502,0.288,0.313,1
Mrps36,-0.016438842,0.183,0.207,1
Mrps5,0.123405403,0.59,0.597,1
Mrps6,-0.072157106,0.332,0.38,1
Mrps7,-0.423500659,0.182,0.262,2.83E-10
Mrps9,0.070628016,0.586,0.596,1
Mrrf,0.042409183,0.163,0.173,1
Mrs2,-0.165535896,0.423,0.489,0.021073372
Mrtfa,0.44347143,0.926,0.894,1.03E-82
Mrtfb,0.014875251,0.986,0.98,1
Mrto4,-0.751129063,0.101,0.161,1.1E-09
Mrvi1,1.002668159,0.002,0.001,1
Ms4a1,-1.029311363,0.004,0.006,1
Ms4a10,0,0,0,1
Ms4a12,-0.478926999,0.001,0.001,1
Ms4a13,0.626444194,0.001,0.001,1
Ms4a14,0,0,0,1
Ms4a15,0,0,0,1
Ms4a18,0,0,0,1
Ms4a2,0.31770519,0.001,0.001,1
Ms4a3,0,0,0,1
Ms4a4a,0,0,0,1
Ms4a4b,-0.310379144,0.002,0.002,1
Ms4a4c,-0.665745776,0,0.001,1
Ms4a4d,-0.732735107,0.001,0.003,1
Ms4a5,0,0,0,1
Ms4a6b,-0.703980244,0.004,0.007,1
Ms4a6c,-0.497535739,0.007,0.011,1
Ms4a6d,-0.183625927,0.009,0.011,1
Ms4a7,-0.789487542,0,0.001,1
Ms4a8a,1.127580355,0.001,0,1
Msantd1,0.173065342,0.071,0.072,1
Msantd2,0.080553268,0.496,0.512,1
Msantd3,-0.302067877,0.129,0.162,1
Msantd4,0.028195122,0.148,0.168,1
Msc,-0.166906267,0.006,0.008,1
mScarlet,0,0,0,1
Msgn1,0,0,0,1
Msh2,-0.149112867,0.365,0.422,1
Msh3,-0.123819582,0.493,0.556,0.172510399
Msh4,-0.076788303,0.054,0.059,1
Msh5,-1.294585213,0.005,0.01,1
Msh6,0.2828283,0.072,0.07,1
Msi1,-0.242634344,0.071,0.096,1
Msi2,0.063570434,0.923,0.919,1
Msl1,-0.185911383,0.378,0.44,0.150339057
Msl2,0.043652186,0.341,0.361,1
Msl3,-0.129870795,0.126,0.152,1
Msl3l2,0.199632026,0.038,0.037,1
Msln,0,0,0,1
Mslnl,-0.282567912,0.032,0.04,1
Msmb,-0.824392124,0,0.001,1
Msmo1,-0.396344349,0.371,0.495,3.88E-19
Msmp,-0.423462386,0.001,0.001,1
Msn,0.246777215,0.013,0.01,1
Msr1,0.184043852,0.002,0.002,1
Msra,0.030775183,0.99,0.99,1
Msrb1,-0.420794703,0.038,0.052,1
Msrb2,0.004081735,0.165,0.19,1
Msrb3,0.352517971,0.319,0.29,1
Mss51,0.063470119,0.107,0.111,1
Mst1,0.462729,0.004,0.005,1
Mst1r,-0.450121342,0.005,0.01,1
Mstn,-0.779568235,0.002,0.003,1
Msto1,0.014705612,0.225,0.262,1
Msx1,0,0,0,1
Msx2,1.062431289,0.001,0,1
Msx3,0,0,0,1
Mt1,-0.84006974,0.097,0.173,5.85E-16
Mt2,-0.745654462,0.011,0.015,1
Mt3,-0.811912332,0.328,0.505,1.24E-52
Mt4,0,0,0,1
Mta1,-0.153905924,0.303,0.35,1
Mta2,0.076342322,0.132,0.136,1
Mta3,0.162539805,0.541,0.543,1
Mtag2,-0.981127768,0.005,0.013,1
Mtap,-0.268726111,0.078,0.113,0.014121774
mt-Atp6,-0.699710186,0.107,0.168,8.18E-10
mt-Atp8,-0.133511537,0.004,0.005,1
Mtbp,-0.182149347,0.076,0.092,1
Mtch1,-0.096323971,0.533,0.583,1
Mtch2,-0.334508127,0.81,0.873,1.4E-36
Mtcl1,-0.017487595,0.842,0.865,1
mt-Co1,-0.543891282,0.387,0.513,3.63E-23
mt-Co2,-0.600408498,0.208,0.296,1.4E-13
mt-Co3,-0.659732226,0.273,0.415,2.07E-32
Mtcp1,-0.057014157,0.078,0.088,1
mt-Cytb,-0.755768324,0.081,0.141,1.67E-11
Mtdh,0.045993579,0.794,0.792,1
Mterf1a,-0.265044797,0.09,0.126,0.088189319
Mterf1b,0.019082566,0.037,0.036,1
Mterf2,0.202663967,0.12,0.132,1
Mterf3,-0.176412063,0.306,0.361,0.481567694
Mterf4,-0.098035395,0.1,0.113,1
Mtf1,0.027608303,0.29,0.3,1
Mtf2,-0.023942873,0.836,0.862,1
Mtfmt,-0.149473625,0.129,0.158,1
Mtfp1,-0.566343689,0.016,0.025,1
Mtfr1,0.249753819,0.025,0.025,1
Mtfr1l,-0.306746384,0.108,0.129,1
Mtfr2,0.152003947,0.038,0.039,1
Mtg1,-0.43597249,0.051,0.063,1
Mtg2,0.08110215,0.347,0.365,1
Mthfd1,0.007117205,0.452,0.48,1
Mthfd1l,0.162902999,0.298,0.276,1
Mthfd2,0.078099986,0.155,0.17,1
Mthfd2l,-0.072242167,0.167,0.184,1
Mthfr,-0.096742054,0.337,0.38,1
Mthfs,-0.012584934,0.444,0.483,1
Mthfsd,-0.174944317,0.45,0.518,0.015852264
Mthfsl,0.043764715,0.352,0.376,1
Mtif2,0.038778237,0.65,0.672,1
Mtif3,0.074256025,0.247,0.274,1
Mtln,-0.141681111,0.149,0.189,1
Mtm1,0.058947993,0.691,0.706,1
Mtmr1,0.255268682,0.605,0.573,0.000066
Mtmr10,0.299161059,0.155,0.148,1
Mtmr11,0.952796536,0.007,0.006,1
Mtmr12,0.102459043,0.739,0.743,1
Mtmr14,-0.260119874,0.243,0.308,0.000722743
Mtmr2,-0.02660943,0.266,0.284,1
Mtmr3,0.070655238,0.851,0.858,1
Mtmr4,-0.007982672,0.343,0.358,1
Mtmr6,-0.031071562,0.447,0.482,1
Mtmr7,0.029891814,0.722,0.753,1
Mtmr9,-0.102666606,0.19,0.226,1
mt-Nd1,-0.490131377,0.107,0.158,0.0000117
mt-Nd2,-0.847485873,0.058,0.106,1.27E-09
mt-Nd3,-0.461231971,0.02,0.031,1
mt-Nd4,-0.318755081,0.063,0.085,1
mt-Nd4l,-0.590750735,0.007,0.012,1
mt-Nd5,-0.462832526,0.026,0.046,0.220655336
mt-Nd6,-1.036908102,0.002,0.005,1
Mtnr1a,-1.0948667,0.001,0.002,1
Mtnr1b,-0.287093712,0.002,0.004,1
Mto1,-0.491250817,0.247,0.308,0.000793425
Mtor,-0.018117855,0.535,0.564,1
Mtpap,0.00349463,0.382,0.419,1
Mtpn,0.000986713,0.302,0.323,1
Mtr,-0.030939105,0.34,0.372,1
Mtrex,-0.027263414,0.578,0.611,1
Mtrf1,-0.253261991,0.053,0.064,1
Mtrf1l,0.132801908,0.147,0.147,1
Mtrr,0.002480247,0.055,0.06,1
Mtss1,0.049920517,0.462,0.485,1
Mtss1l,0,0,0,1
Mtss2,-0.016646933,0.291,0.325,1
Mttp,-0.007471238,0.393,0.424,1
Mturn,0.141373847,0.173,0.176,1
Mtus1,-0.618192031,0.016,0.031,1
Mtus2,0.025787863,0.76,0.778,1
Mtx1,-0.092718198,0.118,0.141,1
Mtx2,-0.254940684,0.605,0.698,6.11E-12
Mtx3,-0.181211522,0.143,0.176,1
Muc1,0.858677335,0.004,0.002,1
Muc13,-2.033493462,0.003,0.009,1
Muc15,0.243912,0.214,0.209,1
Muc16,-0.450426188,0.003,0.004,1
Muc19,-0.589030479,0.082,0.127,0.0000146
Muc2,-1.721972484,0.001,0.003,1
Muc20,-1.301514372,0,0.001,1
Muc3,0,0,0,1
Muc3a,-1.135413293,0.048,0.1,1.27E-13
Muc4,-0.847047086,0,0.001,1
Muc5ac,1.143618143,0.002,0.001,1
Muc5b,1.037525753,0.011,0.008,1
Muc6,1.194071778,0.017,0.01,1
Mucl1,0,0,0,1
Mucl2,0,0,0,1
Mucl3,0.656231017,0.002,0.001,1
Mug1,-0.871507526,0,0.001,1
Mug2,-0.419856556,0.002,0.004,1
Mul1,-0.645149058,0.124,0.207,3.46E-16
Mum1,0,0,0,1
Mum1l1,0,0,0,1
Mup1,0,0,0,1
Mup10,0,0,0,1
Mup11,0,0,0,1
Mup12,0,0,0,1
Mup13,0,0,0,1
Mup14,0,0,0,1
Mup15,0,0,0,1
Mup16,0,0,0,1
Mup17,0,0,0,1
Mup18,0,0,0,1
Mup19,0,0,0,1
Mup2,1.14205025,0.001,0,1
Mup20,0,0,0,1
Mup21,-0.946710557,0,0.001,1
Mup3,-1.679920131,0.001,0.007,1
Mup4,0,0,0,1
Mup5,-4.02720801,0,0.008,0.001282457
Mup6,-0.057409112,0.004,0.004,1
Mup7,0,0,0,1
Mup8,0,0,0,1
Mup9,0,0,0,1
Mus81,0.087754743,0.154,0.169,1
Musk,0.93021039,0.003,0.001,1
Mustn1,-0.739253489,0.001,0.002,1
Mut,0,0,0,1
Mutyh,0.069639987,0.016,0.017,1
Mvb12a,-0.301488044,0.223,0.281,0.001365067
Mvb12b,0.122252591,0.62,0.627,1
Mvd,-0.621584996,0.059,0.094,0.000546327
Mvk,-0.601545012,0.06,0.095,0.000512507
Mvp,-0.189341307,0.158,0.193,1
