X,avg_log2FC,pct.1,pct.2,p_val_adj
Ube2v1,-0.483868039,0.154,0.165,1
Ube2v2,-0.205745292,0.479,0.507,1
Ube2w,-0.130659107,0.688,0.724,1
Ube2z,0.397170942,0.141,0.121,1
Ube3a,0.297772556,0.997,0.996,0.0000485
Ube3b,-0.200219359,0.174,0.154,1
Ube3c,0.012237715,0.701,0.647,1
Ube4a,-0.068964957,0.431,0.415,1
Ube4b,0.080955692,0.588,0.515,1
Ube4bos1,0.606191295,0.367,0.261,1
Ube4bos2,0,0,0,1
Ube4bos3,0.194350933,0.006,0.004,1
Ubfd1,-0.39501789,0.138,0.158,1
Ubiad1,0.421553833,0.051,0.044,1
Ubl3,0.138873738,0.463,0.415,1
Ubl4a,-0.137276942,0.055,0.055,1
Ubl4b,0,0,0,1
Ubl5,0.266167543,0.312,0.232,1
Ubl7,-0.281499701,0.167,0.18,1
Ublcp1,-0.203226716,0.228,0.228,1
Ubn1,-0.347946282,0.277,0.335,1
Ubn2,0.1269721,0.939,0.886,1
Ubox5,0.106903171,0.119,0.092,1
Ubp1,0.454506911,0.502,0.412,1
Ubqln1,-0.627959382,0.225,0.309,1
Ubqln2,0.737027633,0.074,0.051,1
Ubqln3,0,0,0,1
Ubqln4,0.510407305,0.257,0.173,1
Ubqln5,0,0,0,1
Ubqlnl,0,0,0,1
Ubr1,0.130927723,0.588,0.482,1
Ubr2,0.022625734,0.457,0.397,1
Ubr3,-0.072001418,0.859,0.835,1
Ubr4,0.122950409,0.486,0.434,1
Ubr5,-0.083819869,0.717,0.676,1
Ubr7,0.178685562,0.158,0.143,1
Ubtd1,-0.281751417,0.096,0.121,1
Ubtd2,0.065444642,0.193,0.188,1
Ubtf,-0.015222349,0.186,0.154,1
Ubtfl1,0,0,0,1
Ubxn1,-0.242238037,0.132,0.151,1
Ubxn10,0.881981844,0.048,0.022,1
Ubxn11,0.241439366,0.27,0.254,1
Ubxn2a,0.495281063,0.325,0.243,1
Ubxn2b,0.276061063,0.28,0.213,1
Ubxn4,0.134919027,0.653,0.596,1
Ubxn6,-0.983629616,0.074,0.125,1
Ubxn7,0.034353245,0.489,0.434,1
Ubxn8,0.195740246,0.068,0.07,1
Uchl1,-0.03078469,0.627,0.585,1
Uchl1os,0.246650922,0.158,0.136,1
Uchl3,0.031953176,0.405,0.408,1
Uchl4,0.104220478,0.148,0.114,1
Uchl5,-0.422034437,0.145,0.18,1
Uck1,0.229328792,0.058,0.04,1
Uck2,-0.23362459,0.244,0.257,1
Uckl1,0.492198656,0.257,0.176,1
Uckl1os,1.301287429,0.013,0.004,1
Ucma,0,0,0,1
Ucn,3.405410666,0.032,0,1
Ucn2,0,0,0,1
Ucn3,0,0,0,1
Ucp1,-0.536161213,0.003,0.004,1
Ucp2,0.237647904,0.032,0.018,1
Ucp3,1.594452118,0.003,0,1
Uevld,0.189803388,0.299,0.243,1
Ufc1,-0.416435687,0.109,0.121,1
Ufd1,0.148094682,0.299,0.283,1
Ufl1,0.312254562,0.354,0.279,1
Ufm1,-0.265880704,0.071,0.07,1
Ufsp1,-0.286171866,0.039,0.033,1
Ufsp2,-0.372505412,0.325,0.349,1
Ugcg,-0.011246643,0.238,0.25,1
Ugdh,0.277798487,0.331,0.25,1
Uggt1,0.133718019,0.379,0.335,1
Uggt2,0.134524601,0.576,0.482,1
Ugp2,-0.026120935,0.28,0.261,1
Ugt1a1,0,0,0,1
Ugt1a10,0,0,0,1
Ugt1a2,0,0,0,1
Ugt1a5,0,0,0,1
Ugt1a6a,0,0,0,1
Ugt1a6b,0,0,0,1
Ugt1a7c,0,0,0,1
Ugt1a9,0,0,0,1
Ugt2a1,0,0,0,1
Ugt2a2,0,0,0,1
Ugt2a3,0,0,0,1
Ugt2b1,0,0,0,1
Ugt2b34,0,0,0,1
Ugt2b35,0,0,0,1
Ugt2b36,0,0,0,1
Ugt2b37,0,0,0,1
Ugt2b38,0,0,0,1
Ugt2b5,0,0,0,1
Ugt3a1,0,0,0,1
Ugt3a2,0,0,0,1
Ugt8a,-0.541850764,0.029,0.033,1
Uhmk1,-0.075631972,0.17,0.151,1
Uhrf1,-1.307285383,0,0.004,1
Uhrf1bp1,-0.184664031,0.206,0.169,1
Uhrf1bp1l,-0.047167369,0.482,0.463,1
Uhrf2,0.141159533,0.588,0.511,1
Uimc1,-0.199789572,0.37,0.36,1
Ulbp1,-1.746373378,0,0.007,1
Ulk1,0.164139049,0.122,0.114,1
Ulk2,0.025689487,0.682,0.684,1
Ulk3,0.239555991,0.068,0.044,1
Ulk4,-0.024519534,0.325,0.287,1
Umad1,-0.044060631,0.572,0.533,1
Umod,0,0,0,1
Umodl1,-1.23728881,0,0.004,1
Umps,-0.432337257,0.026,0.037,1
Unc119,-0.806529804,0.035,0.062,1
Unc119b,-1.105345846,0.068,0.118,1
Unc13a,0.054373468,0.524,0.449,1
Unc13b,0.637367892,0.569,0.412,0.508376921
Unc13c,-0.392878415,0.125,0.195,1
Unc13d,-2.603119912,0.006,0.026,1
Unc45a,-0.393886159,0.219,0.246,1
Unc45b,0.148523771,0.003,0.004,1
Unc45bos,0,0,0,1
Unc50,-0.33788788,0.135,0.143,1
Unc5a,-0.348691419,0.132,0.191,1
Unc5b,-2.740778491,0.006,0.018,1
Unc5c,0.292107163,0.894,0.838,1
Unc5cl,0,0,0,1
Unc5d,0.052313197,0.785,0.772,1
Unc79,0.122074436,0.807,0.761,1
Unc80,-0.013274552,0.846,0.805,1
Unc93a,0,0,0,1
Unc93a2,0,0,0,1
Unc93b1,-0.712871808,0.01,0.018,1
Uncx,0.327292078,0.116,0.11,1
Ung,1.651036307,0.006,0,1
Unk,0.457295389,0.254,0.176,1
Unkl,0.535188894,0.212,0.154,1
Uox,0.167572895,0.003,0.004,1
Upb1,-2.371486431,0.006,0.022,1
Upf1,0.355605484,0.129,0.096,1
Upf2,0.14013414,0.582,0.493,1
Upf3a,-0.638403294,0.08,0.096,1
Upf3b,0.364559137,0.363,0.309,1
Upk1a,-0.21296519,0.003,0.004,1
Upk1b,0.191937378,0.003,0,1
Upk2,0,0,0,1
Upk3a,-0.922786392,0.003,0.004,1
Upk3b,0,0,0,1
Upk3bl,-0.141673097,0.006,0.004,1
Upp1,0.479088861,0.003,0,1
Upp2,0.047422481,0.887,0.871,1
Uprt,0.252278837,0.119,0.107,1
Uqcc1,0.190514545,0.322,0.276,1
Uqcc2,-0.019715262,0.129,0.121,1
Uqcc3,-0.485186981,0.032,0.033,1
Uqcr10,-0.56898514,0.209,0.272,1
Uqcr11,-0.696596669,0.148,0.224,1
Uqcrb,-0.775893092,0.141,0.188,1
Uqcrc1,-0.892493815,0.277,0.386,1
Uqcrc2,0.224038018,0.322,0.265,1
Uqcrfs1,-1.017479795,0.106,0.151,1
Uqcrh,-0.061183842,0.347,0.368,1
Uqcrq,-0.364851759,0.273,0.342,1
Urad,0,0,0,1
Urah,0,0,0,1
Urb1,0.16774417,0.068,0.066,1
Urb2,0.645220335,0.068,0.044,1
Urgcp,-0.08399395,0.592,0.566,1
Uri1,0.052589292,0.608,0.526,1
Urm1,0.264034167,0.151,0.154,1
Uroc1,0,0,0,1
Urod,-0.086659058,0.032,0.026,1
Uros,-0.270801524,0.138,0.158,1
Usb1,0.570131527,0.068,0.059,1
Use1,-0.17360344,0.145,0.14,1
Usf1,-0.24842564,0.084,0.077,1
Usf2,-0.307443036,0.209,0.235,1
Usf3,-0.166400606,0.26,0.239,1
Ush1c,-0.450242097,0.003,0.004,1
Ush1g,0,0,0,1
Ush2a,-0.30349479,0.032,0.055,1
Ushbp1,0.909543983,0.029,0.015,1
Usmg5,0,0,0,1
Uso1,0.191163476,0.434,0.357,1
Usp1,-0.044889656,0.228,0.184,1
Usp10,-0.075163248,0.334,0.287,1
Usp11,-0.082576177,0.386,0.379,1
Usp12,0.126829708,0.251,0.221,1
Usp13,0.095413121,0.466,0.419,1
Usp14,-0.190017913,0.569,0.614,1
Usp15,0.0770438,0.707,0.625,1
Usp16,-0.301843796,0.347,0.331,1
Usp17la,0,0,0,1
Usp17lb,0,0,0,1
Usp17lc,0,0,0,1
Usp17ld,0,0,0,1
Usp17le,0,0,0,1
Usp18,0.233515055,0.023,0.018,1
Usp19,-0.34403124,0.347,0.364,1
Usp2,-0.350392978,0.132,0.173,1
Usp20,0.23769053,0.347,0.294,1
Usp21,-0.00575085,0.09,0.074,1
Usp22,0.211297018,0.367,0.327,1
Usp24,0.133532016,0.556,0.496,1
Usp25,-0.298564481,0.318,0.375,1
Usp26,-1.188488958,0.003,0.011,1
Usp27x,-0.407008191,0.006,0.007,1
Usp28,-0.135168528,0.222,0.202,1
Usp29,0.234122482,0.984,0.967,1
Usp3,-0.033340315,0.312,0.283,1
Usp30,0.395488727,0.17,0.129,1
Usp31,0.079672367,0.46,0.401,1
Usp32,-0.078150727,0.711,0.669,1
Usp33,0.032108917,0.588,0.562,1
Usp34,-0.032273062,0.936,0.952,1
Usp35,-0.123031211,0.087,0.096,1
Usp36,0.074631907,0.302,0.272,1
Usp37,0.020136079,0.45,0.423,1
Usp38,0.120932246,0.196,0.158,1
Usp39,0.047731948,0.087,0.077,1
Usp4,0.286112039,0.293,0.268,1
Usp40,0.057731794,0.476,0.423,1
Usp42,0.0163655,0.138,0.114,1
Usp43,0,0,0,1
Usp44,-1.156269254,0,0.004,1
Usp45,0.022253883,0.566,0.559,1
Usp46,0.414092092,0.434,0.338,1
Usp46os1,1.459162086,0.093,0.051,1
Usp46os2,0.339075096,0.006,0.011,1
Usp47,0.08722162,0.579,0.533,1
Usp48,0.08115768,0.444,0.401,1
Usp49,-0.340637775,0.305,0.357,1
Usp5,0.385933474,0.225,0.173,1
Usp50,0.286152477,0.543,0.46,1
Usp51,0.172790773,0.068,0.066,1
Usp53,-0.029596344,0.209,0.221,1
Usp54,-0.365280459,0.289,0.294,1
Usp6nl,0.145965532,0.132,0.129,1
Usp7,-0.188657815,0.357,0.342,1
Usp8,0.224296222,0.392,0.346,1
Usp9x,-0.000885427,0.807,0.761,1
Usp9y,-1.196784043,0,0.007,1
Uspl1,0.521299282,0.161,0.132,1
Ust,-0.52971285,0.093,0.151,1
Utf1,0,0,0,1
Utp11,-0.080663,0.254,0.25,1
Utp14a,0.268372744,0.296,0.246,1
Utp14b,-0.76151047,0.048,0.066,1
Utp15,0.527843924,0.103,0.066,1
Utp18,0.310311659,0.273,0.21,1
Utp20,0.140854972,0.254,0.217,1
Utp23,1.608318593,0.029,0.011,1
Utp25,0.155389728,0.116,0.088,1
Utp3,-0.310236457,0.125,0.151,1
Utp4,-0.061709078,0.141,0.154,1
Utp6,0.325897661,0.087,0.077,1
Utrn,0.494204238,0.264,0.21,1
Uts2,0.200070166,0.006,0.007,1
Uts2b,0,0,0,1
Uts2r,0,0,0,1
Uty,0.574467139,0.003,0,1
Uvrag,0.291041747,0.585,0.522,1
Uvssa,-0.50363992,0.186,0.221,1
Uxs1,-0.009779386,0.367,0.371,1
Uxt,1.684054696,0.042,0.007,1
V1ra8,0,0,0,1
V1rd19,0,0,0,1
Vac14,0.044992035,0.183,0.162,1
Vamp1,-0.285885647,0.19,0.191,1
Vamp2,-0.684612753,0.203,0.272,1
Vamp3,-0.357887829,0.077,0.121,1
Vamp4,-0.0259209,0.36,0.338,1
Vamp5,0,0,0,1
Vamp7,-0.197975007,0.1,0.118,1
Vamp8,0,0,0,1
Vamp9,-0.174785785,0.061,0.055,1
Vangl1,0.733641353,0.055,0.051,1
Vangl2,0.424282724,0.161,0.14,1
Vapa,-0.342759464,0.434,0.471,1
Vapb,0.235044145,0.405,0.324,1
Vars,-0.030661991,0.158,0.147,1
Vars2,-0.975203777,0.042,0.048,1
Vash1,-0.10784482,0.103,0.121,1
Vash2,0.338219875,0.045,0.029,1
Vasn,0.601680231,0.035,0.011,1
Vasp,-0.452654026,0.048,0.07,1
Vat1,-0.339200011,0.084,0.081,1
Vat1l,0.416764918,0.685,0.607,1
Vav1,0.893973546,0.003,0,1
Vav2,-0.144783359,0.084,0.096,1
Vav3,0.678715008,0.293,0.224,1
Vax1,2.291184247,0.01,0,1
Vax2,0.653291329,0.019,0.007,1
Vax2os,0,0,0,1
Vbp1,-0.327473732,0.244,0.287,1
Vcam1,-0.757769483,0,0.004,1
Vcan,0.284149033,0.103,0.096,1
Vcl,-0.052864405,0.305,0.272,1
Vcp,-0.455058868,0.415,0.438,1
Vcpip1,-0.351977842,0.196,0.228,1
Vcpkmt,-0.676343884,0.068,0.092,1
Vdac1,-0.269992296,0.379,0.408,1
Vdac2,-0.149361007,0.257,0.257,1
Vdac3,-0.102801553,0.293,0.312,1
Vdr,-1.372779109,0,0.007,1
Vegfa,-0.793832893,0.08,0.099,1
Vegfb,-0.46399891,0.18,0.228,1
Vegfc,0.336561446,0.061,0.044,1
Vegfd,-0.037310254,0.032,0.048,1
Veph1,0.680651653,0.006,0.004,1
Vezf1,-0.329826435,0.17,0.202,1
Vezt,-0.111646545,0.73,0.721,1
Vgf,-0.569965829,0.203,0.213,1
Vgll1,0,0,0,1
Vgll2,-0.013538537,0.125,0.103,1
Vgll3,-0.240719226,0.09,0.114,1
Vgll4,0.421805374,0.161,0.151,1
Vhl,0.758725448,0.077,0.048,1
Vil1,2.05083342,0.013,0,1
Vill,1.315091991,0.006,0,1
Vim,-0.061902942,0.064,0.055,1
Vinac1,1.754605211,0.122,0.055,1
Vip,2.204985556,0.01,0,1
Vipas39,0.492442438,0.322,0.301,1
Vipr1,-3.10444138,0,0.015,1
Vipr2,0.764981036,0.019,0.007,1
Virma,0.48564467,0.498,0.386,1
Vit,1.418837217,0.042,0.018,1
Vkorc1,-0.456613333,0.023,0.029,1
Vkorc1l1,0.151462032,0.421,0.371,1
Vldlr,0.160224614,0.116,0.099,1
Vma21,0.213186174,0.132,0.125,1
Vma21-ps,0,0,0,1
Vmac,-0.518537206,0.068,0.074,1
Vmn1r1,0,0,0,1
Vmn1r10,0,0,0,1
Vmn1r100,0,0,0,1
Vmn1r101,0,0,0,1
Vmn1r103,0,0,0,1
Vmn1r104,0,0,0,1
Vmn1r107,0,0,0,1
Vmn1r11,0,0,0,1
Vmn1r111,0,0,0,1
Vmn1r112,0,0,0,1
Vmn1r113,0,0,0,1
Vmn1r114,0,0,0,1
Vmn1r115,0,0,0,1
Vmn1r116,0,0,0,1
Vmn1r117,0,0,0,1
Vmn1r118,0,0,0,1
Vmn1r119,0,0,0,1
Vmn1r12,-2.193268035,0,0.011,1
Vmn1r120,0,0,0,1
Vmn1r121,0,0,0,1
Vmn1r122,0,0,0,1
Vmn1r123,0,0,0,1
Vmn1r124,0,0,0,1
Vmn1r125,0,0,0,1
Vmn1r126,0,0,0,1
Vmn1r127,0,0,0,1
Vmn1r128,0,0,0,1
Vmn1r129,0,0,0,1
Vmn1r13,-0.635992343,0,0.004,1
Vmn1r130,0,0,0,1
Vmn1r131,0,0,0,1
Vmn1r132,0,0,0,1
Vmn1r135,0,0,0,1
Vmn1r137,0,0,0,1
Vmn1r138,0,0,0,1
Vmn1r139,0,0,0,1
Vmn1r14,0,0,0,1
Vmn1r142,0,0,0,1
Vmn1r143,0,0,0,1
Vmn1r148,0,0,0,1
Vmn1r149,0,0,0,1
Vmn1r15,0,0,0,1
Vmn1r151,0,0,0,1
Vmn1r152,0,0,0,1
Vmn1r155,0,0,0,1
Vmn1r157,0,0,0,1
Vmn1r158,0,0,0,1
Vmn1r159,0,0,0,1
Vmn1r16,2.766569658,0.016,0,1
Vmn1r160,0,0,0,1
Vmn1r163,0,0,0,1
Vmn1r165,0,0,0,1
Vmn1r166,0,0,0,1
Vmn1r167,0,0,0,1
Vmn1r168,0,0,0,1
