X,avg_log2FC,pct.1,pct.2,p_val_adj
Eif4ebp2,0.155172614,0.365,0.354,1
Eif4ebp3,0.106161705,0.177,0.177,1
Eif4enif1,-0.709898212,0.01,0.02,1
Eif4g1,-1.594449052,0,0.002,1
Eif4g2,-0.084596147,0.003,0.003,1
Eif4g3,-0.342957913,0.011,0.016,1
Eif4h,-0.212750393,0.005,0.009,1
Eif5,0.799781583,0.004,0.002,1
Eif5a,0.224911562,0.002,0.002,1
Eif5a2,-1.032795192,0.011,0.015,1
Eif5b,0.195903926,0.019,0.018,1
Eif6,0,0,0,1
Eipr1,-0.219582305,0.003,0.004,1
Elac1,0.944564046,0.002,0.002,1
Elac2,0.020677313,0.073,0.069,1
Elane,0.115725984,0.005,0.006,1
Elavl1,-0.09936244,0.007,0.008,1
Elavl2,0.051576741,0.01,0.01,1
Elavl3,0.799736128,0.001,0.002,1
Elavl4,0,0,0,1
Eldr,0.228535336,0.008,0.005,1
Elf1,-1.938470558,0.001,0.004,1
Elf2,0,0,0,1
Elf3,0,0,0,1
Elf4,0.189856071,0.016,0.013,1
Elf5,-0.646158714,0.016,0.022,1
Elfn1,-0.851617331,0.01,0.022,1
Elfn2,0,0,0,1
Elk1,-1.603147622,0.001,0.003,1
Elk3,-0.204419948,0.006,0.011,1
Elk4,-0.121397502,0.147,0.164,1
Ell,0.293818109,0.095,0.089,1
Ell2,0.548959558,0.008,0.007,1
Ell3,0,0,0,1
Elmo1,0.781837485,0.001,0,1
Elmo2,0,0,0,1
Elmo3,0,0,0,1
Elmod1,0.185560154,0.004,0.004,1
Elmod2,0.35326448,0.009,0.007,1
Elmod3,0.68424009,0.001,0,1
Elmsan1,-0.122239148,0.205,0.224,1
Eln,-0.019522635,0.151,0.169,1
Eloa,-0.036918184,0.104,0.122,1
Elob,0.10132144,0.079,0.082,1
Elobl,0.051691926,0.431,0.424,1
Eloc,0.179091249,0.081,0.074,1
Elof1,-0.303673103,0.107,0.133,1
Elovl1,0.012308345,0.089,0.093,1
Elovl2,0.1304814,0.17,0.177,1
Elovl3,-0.472803277,0,0.002,1
Elovl4,0.230597796,0.128,0.125,1
Elovl5,0.447545627,0.123,0.097,1
Elovl6,0,0,0,1
Elovl7,0,0,0,1
Elp1,0.927268974,0.003,0.001,1
Elp2,0.132805081,0.02,0.019,1
Elp3,0,0,0,1
Elp4,0.268857373,0.009,0.01,1
Elp5,0.170097529,0.509,0.498,1
Elp6,0.432177834,0.376,0.314,0.001772987
Emb,0.555089169,0.013,0.009,1
Emc1,-0.152696425,0.287,0.307,1
Emc10,0.113544429,0.062,0.066,1
Emc2,-0.033610223,0.521,0.53,1
Emc3,0.058689313,0.15,0.153,1
Emc4,-0.080814294,0.278,0.302,1
Emc6,-0.018003141,0.536,0.547,1
Emc7,0.163066404,0.611,0.59,1
Emc8,0.088532811,0.593,0.571,1
Emc9,-0.070475847,0.122,0.143,1
Emcn,-0.548653521,0.005,0.008,1
Emd,0.056622012,0.001,0.001,1
Eme1,0.303153377,0.166,0.155,1
Eme2,-0.645945463,0,0.001,1
Emg1,-0.14761343,0.186,0.203,1
Emid1,-0.081651339,0.605,0.629,1
Emilin1,-1.441025104,0.016,0.029,1
Emilin2,-0.985026666,0.015,0.023,1
Emilin3,-0.003186758,0.318,0.328,1
Eml1,-0.717311535,0.025,0.042,1
Eml2,0.060281387,0.067,0.078,1
Eml3,0.186935457,0.511,0.482,1
